hotel_id,hotel_name,cty,gugun,emd,addr,road_addr,region,market,결정 등급,객실수,호텔규모,업태구분명,속성정보,lat,lng
1764,여수 호텔더원,여수시,-,국동,전라남도 여수시 국동 37-28,전남 여수시 국포1로 6,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.7301523157704,127.723348370771
1765,여수 스테이 호텔,여수시,-,봉산동,전라남도 여수시 봉산동 276-5,전남 여수시 봉산남8길 17-15,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.7319176794425,127.723777345758
1766,호텔 파이 종로,서울특별시,종로구,연지동,서울특별시 종로구 연지동 119,서울 종로구 창경궁로16가길 9,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5742047429874,126.999519798224
1767,통통 쁘띠호텔,서울특별시,종로구,봉익동,서울특별시 종로구 봉익동 6,서울 종로구 율곡로10길 91,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.573505111281,126.991862003134
1768,호텔 더 디자이너스 종로,서울특별시,종로구,관수동,서울특별시 종로구 관수동 14-1,서울 종로구 수표로 89-8,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5693607541914,126.989024670278
1769,호텔스카이파크 킹스타운 동대문,서울특별시,중구,을지로,서울특별시 중구 을지로 6가 17-2,서울 중구 장충단로13길 20,서울,국내,미등급,408.0,200개 이상,관광호텔,분류,37.5686434582653,127.007732349005
1770,호텔 스카이파크 대전 1호점,대전광역시,유성구,용산동,대전광역시 유성구 용산동 579,대전 유성구 테크노중앙로 161,대전,국내,미등급,미분류,200개 이상,미분류,미분류,36.4239102582203,127.398690240593
1771,라마다 바이 윈덤 대전,여수시,-,돌산읍,전라남도 여수시 돌산읍 우두리 1048-10,전남 여수시 돌산읍 강남로 11,전라,국내,미등급,427.0,200개 이상,숙박업(생활),분류,34.7169604476228,127.7483579029
1772,베니키아 테크노밸리 호텔,대전광역시,유성구,관평동,대전광역시 유성구 관평동 796,대전 유성구 테크노중앙로 57,대전,국내,미등급,74.0,100개 미만,관광호텔,분류,36.4263282078206,127.392092958648
1773,에스앤나봄호텔,대전광역시,유성구,관평동,대전광역시 유성구 관평동 781,대전 유성구 테크노중앙로 69,대전,국내,3성,75.0,100개 미만,관광호텔업,분류,36.4258520124751,127.393277489662
1774,베스트웨스턴 플러스 호텔 세종,세종시,-,어진동,세종시 어진동 540,세종특별자치시 도움1로 7,세종,국내,미등급,미분류,200개 이상,미분류,미분류,36.5002549933901,127.25843619073
1775,호텔오노마 대전 오토그래프컬렉션,대전광역시,유성구,도룡동,대전광역시 유성구 도룡동 3-1,대전 유성구 엑스포로 1,대전,국내,5성,171.0,200개 미만,관광호텔업,분류,36.377362089911,127.384314453051
1776,호텔 탑스텐 정동진,강릉시,-,옥계면,강원특별자치도 강릉시 옥계면 금진리 92-1,강원 강릉시 옥계면 헌화로 455-34,강원,국내,4성,333.0,200개 이상,관광호텔업,분류,37.6549881268592,129.052688857729
1777,SL호텔 강릉,강릉시,-,주문진읍,강원특별자치도 강릉시 주문진읍 교항리 190-4,강원 강릉시 주문진읍 주문로 59,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.889287313835,128.825441349423
1778,컨피네스 오션 스위트,강릉시,-,사천면,강원특별자치도 강릉시 사천면 사천진리 86-81,강원 강릉시 사천면 진리항구2길 5,강원,국내,미등급,275.0,200개 이상,숙박업(생활),분류,37.836559809308,128.87461180363
1779,나비 호스텔 홍대,서울특별시,마포구,동교동,서울특별시 마포구 동교동 155-30,서울 마포구 양화로 177-1,서울,국내,미등급,26.0,100개 미만,숙박업(생활),분류,37.5579718506539,126.92475744164
1780,버틀러리 제이엘,서울특별시,마포구,동교동,서울특별시 마포구 동교동 198-30,서울 마포구 동교로 217,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5595013116967,126.923524511085
1781,지리산 일성 콘도,남원시,-,산내면,전라북도 남원시 산내면 대정리 805-1,전북 남원시 산내면 천왕봉로 626-25,전라,국내,미등급,167.0,200개 미만,휴양콘도미니엄업,분류,35.423047342891,127.620931801512
1782,산청 지리산신세계리조트,경상남도,산청군,금서면,경상남도 산청군 금서면 지막리 1118,경남 산청군 금서면 친환경로 1715,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.3944246079104,127.847029506915
1783,산청 휴롬빌리지,경상남도,산청군,금서면,경상남도 산청군 금서면 신아리 130-7,경남 산청군 금서면 동의보감로 645-40,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.4448404570849,127.823286127653
1784,엘시티 레지던스 와이컬렉션,부산광역시,해운대구,중동,부산광역시 해운대구 중동 1829,부산 해운대구 달맞이길 30,부산,국내,미등급,30.0,100개 미만,숙박업(생활),분류,35.1613327099223,129.168013841974
1785,고성 뮤 (경남),경상남도,고성군,고성읍,경상남도 고성군 고성읍 월평리 344-2,경남 고성군 고성읍 월평1길 81-4,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.941120305605,128.3482154336
1786,군산 헤라 드라이브 무인텔,군산시,-,경장동,전라북도 군산시 경장동 500-6,전북 군산시 백릉안5길 45,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.9715018150195,126.732547546476
1787,고성 명품무인호텔 시그니처,경상남도,고성군,고성읍,경상남도 고성군 고성읍 교사리 840-7,경남 고성군 고성읍 송학고분로 21-29,경상,국내,미등급,17.0,100개 미만,숙박업 기타,분류,34.9810040653681,128.294307869508
1788,고성 봄 무인텔,경상남도,고성군,고성읍,경상남도 고성군 고성읍 월평리 344,경남 고성군 고성읍 월평1길 81-3,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.9414285783282,128.348196837644
1789,라까사 호텔 서울,서울특별시,강남구,신사동,서울특별시 강남구 신사동 527-2,서울 강남구 도산대로1길 83,서울,국내,미등급,66.0,100개 미만,관광호텔,분류,37.5221501,127.0195533
1790,보코서울강남,서울특별시,강남구,논현동,서울특별시 강남구 논현동 6,서울 강남구 도산대로 144,서울,국내,4성,151.0,200개 미만,가족호텔업,분류,37.5178272212827,127.02454515332
3000,UH 스위트 더 서울,서울특별시,중구,만리동,서울특별시 중구 만리동 1가 33-1,서울시 중구 만리재로 211,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.55628648647987,126.9681651093165
5000,테이크 호텔 광명,광명시,-,일직동,경기도 광명시 일직동 512-3,경기 광명시 신기로 22,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.41913843112264,126.8832250878235
5001,나인트리 프리미어 호텔 서울 판교,성남시,수정구,시흥동,경기도 성남시 수정구 시흥동 296-3,경기 성남시 수정구 창업로 18,경기,국내,4성,315.0,200개 이상,관광호텔업,분류,37.4137124065051,127.098248324689
5002,양지파인리조트,용인시,처인구,양지면,경기도 용인시 처인구 양지면 남곡리 18-1,경기 용인시 처인구 양지면 남곡리 18-1,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.2115705680979,127.295917686574
5003,마레보비치호텔,제주시,-,애월읍,제주 제주시 곽지리 1565-18,제주특별자치도 제주시 애월읍 곽지1길 23,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.44825580178423,126.3040513280878
5004,에월스테이인제주,제주시,-,애월읍,제주 제주시 구엄리 609-1,제주특별자치도 제주시 애월읍 애월해안로 708,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.48317083038707,126.3771441160112
5005,한화리조트 해운대,부산광역시,해운대구,우동,부산광역시 해운대구 우동 1410-3,부산광역시 해운대구 마린시티3로 52,부산,국내,미등급,417.0,200개 이상,휴양콘도미니엄업,분류,35.15438489798805,129.1449632998381
5006,기장 더베이 클럽 호텔,부산광역시,기장군,기장읍,부산광역시 기장군 기장읍 대변리 279,부산광역시 기장군 기장읍 연화길 78,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.2204418316239,129.2270871557028
5007,베스트루이스해밀턴호텔 오션테라스,부산광역시,기장군,기장읍,부산광역시 기장군 기장읍 연화리 376-4,부산광역시 기장군 기장읍 연화1길 27,부산,국내,2성,70.0,100개 미만,관광호텔업,분류,35.2137982,129.2223461
5008,오아시스 호텔,경상남도,고성군,마암면,경상남도 고성군 마암면 두호리 222-4,경상남도 고성군 마암면 두호1길 63,경상,국내,미등급,18.0,100개 미만,관광호텔,분류,35.0096355970156,128.343629805998
5009,호텔 큐브 경포,강릉시,-,강문동,강원특별자치도 강릉시 강문동 304-1,강원도 강릉시 창해로 431,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.7998257560705,128.91319693782
5010,브라운도트 경포,강릉시,-,강문동,강원특별자치도 강릉시 강문동 304-2,강원도 강릉시 창해로 429,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.7996811764425,128.913390747939
5011,강릉 루이스 호텔,강릉시,-,옥천동,강원특별자치도 강릉시 옥천동 334-8,강원도 강릉시 옥가로50번길 11-1,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.7605943290044,128.901288074272
5012,부티크 호텔 봄봄,강릉시,-,교동,강원특별자치도 강릉시 교동 1871-4,강원도 강릉시 교동광장로100번길 19,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.76660987936148,128.8762452882052
5013,강릉 씨티호텔,강릉시,-,교동,강원특별자치도 강릉시 교동 1883-5,강원도 강릉시 교동광장로100번길 19,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.76660987936148,128.8762452882052
5014,강릉 파인시티 호텔,강릉시,-,옥천동,강원특별자치도 강릉시 옥천동 211,강원도 강릉시 옥천로62번길 13,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.7608089629504,128.899151260957
5015,강릉 라피네 호텔,강릉시,-,구정면,강원특별자치도 강릉시 구정면 제비리 924-20,강원도 강릉시 구정면 회산로 58-12,강원,국내,미등급,17.0,100개 미만,일반호텔,분류,37.7225965,128.8451675
10141,브라운도트 남포 충무점,부산광역시,중구,창선동,부산광역시 중구 창선동 1가 40-1,부산 중구 광복로 50,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0991015864261,129.030485418496
10142,남포 플래티넘 호텔,부산광역시,중구,창선동,부산광역시 중구 창선동 1가 40-1,부산 중구 광복로 50,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0991015864261,129.030485418496
10144,YTT 호텔 남포,부산광역시,중구,동광동,부산광역시 중구 동광동 3가 14,부산 중구 백산길 15,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1015447681737,129.034660072403
10145,버튼호텔,부산광역시,서구,충무동,부산광역시 서구 충무동 1가 4-10,부산 서구 구덕로114번길 27,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0973488089668,129.024651008168
10146,글랜스호텔,부산광역시,영도구,봉래동,부산광역시 영도구 봉래동 1가 2-1,부산 영도구 봉래나루로 56,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0934496037193,129.038784135842
10147,더하운드호텔,부산광역시,중구,동광동,부산광역시 중구 동광동 3가 31-1,부산 중구 대청로126번길 9,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.102074888877,129.033969916674
10148,남포 스테이웰 호텔,부산광역시,중구,남포동,부산광역시 중구 남포동 2가 37,부산 중구 구덕로 22,부산,국내,미등급,72.0,100개 미만,일반호텔,분류,35.0979358531271,129.033391738039
10151,서면 더클럽 호텔,부산광역시,부산진구,부전동,부산광역시 부산진구 부전동 520-3,부산 부산진구 중앙대로691번길 46,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1548412978057,129.056432777707
10152,시티호텔 지앤지,부산광역시,부산진구,부전동,부산광역시 부산진구 부전동 521-17,부산 부산진구 부전로20번길 36,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1536664005011,129.056876225312
10153,서면 덴바스타 센트럴호텔,부산광역시,부산진구,부전동,부산광역시 부산진구 부전동 524-17,부산 부산진구 중앙대로691번길 53,부산,국내,미등급,41.0,100개 미만,여관업,분류,35.1543038942709,129.056196286862
10156,춘천아이관광호텔,춘천시,-,효자동,강원특별자치도 춘천시 효자동 685-22,강원 춘천시 공지로347번길 6,강원,국내,미등급,31.0,100개 미만,여관업,분류,37.8696213,127.7273345
10157,춘천캣츠호텔,춘천시,-,효자동,강원특별자치도 춘천시 효자동 685-22,강원 춘천시 공지로347번길 6,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.8696230193165,127.727384037511
10158,춘천 HOTEL 몽,춘천시,-,효자동,강원특별자치도 춘천시 효자동 685-5,강원 춘천시 춘천로68번길 21,강원,국내,미등급,32.0,100개 미만,여관업,분류,37.8696680800997,127.72692953958
10159,춘천 호텔 리츠,춘천시,-,근화동,강원특별자치도 춘천시 근화동 284-1,강원 춘천시 공지로451번길 1,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.8738534221287,127.717416135754
10160,춘천 S쁘띠,춘천시,-,효자동,강원특별자치도 춘천시 효자동 590-7,강원 춘천시 춘천로56번길 5,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.8694707349685,127.724539252088
10161,춘천올리브,춘천시,-,퇴계동,강원특별자치도 춘천시 퇴계동 344-10,강원 춘천시 퇴계로77번길 10,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.8635696265518,127.730067476675
10162,춘천 필호텔,춘천시,-,퇴계동,강원특별자치도 춘천시 퇴계동 395-60,강원 춘천시 남춘로 30-1,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.86360092658,127.731541932049
10163,수 호텔 여수,여수시,-,종화동,전라남도 여수시 종화동 581-2,전남 여수시 이순신광장로 204,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.7393161979184,127.7450150712
10164,여수 호텔 헤이븐,여수시,-,돌산읍,전라남도 여수시 돌산읍 우두리 757,전남 여수시 돌산읍 진두해안길 131,전라,국내,미등급,170.0,200개 미만,일반호텔,분류,34.7322325966754,127.748980766171
10165,포포인츠 바이쉐라톤 조선 서울역,서울특별시,중구,소공동,서울특별시 중구 소공동 87-1,서울 중구 소공로 106,서울,국내,미등급,453.0,200개 이상,관광호텔,분류,37.5644389782816,126.980099468802
10166,씨사이드관광호텔,인천광역시,중구,무의동,인천광역시 중구 무의동 291-7,인천 중구 무의동 291-7,인천,국내,미등급,미분류,200개 이상,미분류,미분류,37.3851838,126.4186286
10167,페어몬트 앰배서더 서울,서울특별시,영등포구,여의도동,서울특별시 영등포구 여의도동 22,서울 영등포구 여의대로 108,서울,국내,5성,326.0,200개 이상,관광호텔업,분류,37.526042541885,126.928299685623
10168,리솜리조트,서울특별시,서초구,우면동,서울특별시 서초구 우면동 786,서울특별시 서초구 양재대로2길 18,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.459702,127.023422
10169,포레스트 리솜,제천시,-,백운면,충청북도 제천시 백운면 평동리 707,충북 제천시 백운면 금봉로 365,충청,국내,미등급,451.0,200개 이상,휴양콘도미니엄업,분류,37.1587283772368,128.046190551116
10175,여수 베이원파크,여수시,-,웅천동,전라남도 여수시 웅천동 1876-1,전남 여수시 웅천로 90,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.7431182584892,127.674178026788
10176,어반스테이 여수웅천,여수시,-,웅천동,전라남도 여수시 웅천동 1868-4,전남 여수시 웅천남1로 66,전라,국내,미등급,313.0,200개 이상,숙박업(생활),분류,34.7414657881645,127.677026140805
10177,드래곤 수 여수,여수시,-,국동,전라남도 여수시 국동 105,전남 여수시 국동남6길 49-10,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.7266420201459,127.718822373299
10178,포포인츠 바이 쉐라톤 조선 서울역,서울특별시,용산구,동자동,서울특별시 용산구 동자동 56,서울 용산구 한강대로 366,서울,국내,4성,342.0,200개 이상,관광호텔업,분류,37.5508614716888,126.972783927831
10179,코트야드 메리어트 서울 남대문,서울특별시,중구,남대문로,서울특별시 중구 남대문로 4가 17-23,서울 중구 남대문로 9,서울,국내,4성,400.0,200개 이상,관광호텔업,분류,37.5611903981746,126.976924671117
10180,웨스틴 조선 호텔 부산,부산광역시,해운대구,우동,부산광역시 해운대구 우동 737,부산 해운대구 동백로 67,부산,국내,5성,290.0,200개 이상,관광호텔업,분류,35.1566587901949,129.15352243264
10181,웨스틴 조선 부산,부산광역시,해운대구,우동,부산광역시 해운대구 우동 737,부산 해운대구 동백로 67,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1559933232415,129.154042762478
10182,신천 상주호텔,서울특별시,송파구,잠실동,서울특별시 송파구 잠실동 193-1,서울 송파구 올림픽로8길 19,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5100664432262,127.080585018924
10183,거제 솔스파펜션,거제시,-,장목면,경상남도 거제시 장목면 외포리 589-1,경남 거제시 장목면 옥포대첩로 1084-4,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.955280927646,128.715227003539
10184,거제 디스커버리,거제시,-,장목면,경상남도 거제시 장목면 시방리 782-1,경남 거제시 장목면 옥포대첩로 1248,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.9659819034821,128.706138368072
10185,거제 지니스파펜션,거제시,-,장목면,경상남도 거제시 장목면 외포리 481-6,경남 거제시 장목면 서목길 3-2,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.9574135519536,128.713746426977
10186,거제 스타마린풀빌라펜션,거제시,-,일운면,경상남도 거제시 일운면 망치리 463-2,경남 거제시 일운면 거제대로 1748,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8093680838065,128.665936386956
10187,하이호텔팬션,울산광역시,동구,전하동,울산광역시 동구 전하동 300-55,울산 동구 바드래5길 11-6,울산,국내,미등급,9.0,100개 미만,숙박업(생활),분류,35.5165456561373,129.431252473951
10188,신라스테이 여수,여수시,-,수정동,전라남도 여수시 수정동 621,전남 여수시 수정3길 8,전라,국내,미등급,315.0,200개 이상,관광호텔,분류,34.7442699357294,127.748552565322
10189,블루원리조트경주,경주시,-,천군동,경상북도 경주시 천군동 산 30-4,경북 경주시 보불로 391,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.8287680407673,129.292841491461
10190,선셋 비즈니스 호텔,부산광역시,해운대구,중동,부산광역시 해운대구 중동 1391-66,부산 해운대구 구남로 46,부산,국내,미등급,72.0,100개 미만,일반호텔,분류,35.160154670725,129.161378523805
10191,서울 오요호스텔 명동3,서울특별시,중구,명동,서울특별시 중구 명동 2가 4-2,서울 중구 명동10길 35-20,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5629366709066,126.98581354454
10192,오요호스텔 명동2,서울특별시,중구,충무로,서울특별시 중구 충무로 2가 61-2,서울 중구 명동8가길 52,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5617493057168,126.987960056826
10193,서울 스텝인 명동,서울특별시,중구,명동,서울특별시 중구 명동 1가 7-1,서울 중구 명동길 55,서울,국내,미등급,23.0,100개 미만,관광호텔,분류,37.5642071094301,126.985350936337
10194,필스테이 명동스테이션,서울특별시,중구,충무로,서울특별시 중구 충무로 2가 66-9,서울 중구 명동8가길 7,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5617585678206,126.985402913984
10195,호스텔 아라125,서울특별시,중구,명동,서울특별시 중구 명동 1가 38-1,서울 중구 명동9길 21,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5647631905623,126.984536556937
10196,소테츠 프레사 인 서울 명동,서울특별시,중구,명동,서울특별시 중구 명동 2가 33-1,서울 중구 명동길 48,서울,국내,미등급,152.0,200개 미만,일반호텔,분류,37.5636759301431,126.985016689481
10197,에스알 호텔  사당,서울특별시,동작구,사당동,서울특별시 동작구 사당동 1043-6,서울 동작구 동작대로1길 15,서울,국내,2성,63.0,100개 미만,관광호텔업,분류,37.4771517581837,126.980409232798
10198,더 리프 호텔 사당점,서울특별시,관악구,남현동,서울특별시 관악구 남현동 1061-2,서울 관악구 남현1길 66,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.4757172860471,126.981118901891
10199,명지 오유,부산광역시,강서구,명지동,부산광역시 강서구 명지동 3589-9,부산 강서구 명지국제6로 21,부산,국내,미등급,27.0,100개 미만,숙박업 기타,분류,35.0922013055378,128.901747135765
10200,명지 더포인트호텔,부산광역시,강서구,명지동,부산광역시 강서구 명지동 3603-2,부산 강서구 명지국제2로28번길 8,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0934071660042,128.908080079934
10201,명지 넘버25,부산광역시,강서구,명지동,부산광역시 강서구 명지동 3602-2,부산 강서구 명지국제2로28번길 7,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0940017105768,128.908164438536
10202,명지 프렌치코드,부산광역시,강서구,명지동,부산광역시 강서구 명지동 3239-15,부산 강서구 명지오션시티5로 8,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.083614202076,128.904199358188
10203,명지 오션시티호텔,부산광역시,강서구,명지동,부산광역시 강서구 명지동 3237-4,부산 강서구 명지오션시티3로 37,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0809088509667,128.902996422423
10204,씨엘오션호텔,부산광역시,강서구,명지동,부산광역시 강서구 명지동 3592-9,부산 강서구 명지국제6로34번길 22,부산,국내,2성,51.0,100개 미만,관광호텔업,분류,35.0906995604347,128.902067834102
10205,방어진 그랜드젬 호텔,울산광역시,동구,방어동,울산광역시 동구 방어동 931-13,울산 동구 북진5길 38,울산,국내,미등급,31.0,100개 미만,여관업,분류,35.4871895159992,129.421381498344
10206,울산 호텔그라운드7,울산광역시,북구,진장동,울산광역시 북구 진장동 198-1,울산 북구 진장1길 7,울산,국내,미등급,미분류,200개 이상,미분류,미분류,35.5699602198853,129.359026120403
10207,울산 호텔먹자닷컴,울산광역시,동구,일산동,울산광역시 동구 일산동 965-5,울산 동구 해수욕장2길 39,울산,국내,미등급,48.0,100개 미만,여관업,분류,35.4935536178008,129.428478524713
10208,호텔 프렌치코드,울산광역시,동구,일산동,울산광역시 동구 일산동 965-1,울산 동구 해수욕장5길 26,울산,국내,미등급,미분류,200개 이상,미분류,미분류,35.4935015887765,129.428932317529
10209,울산 일산 MVG,울산광역시,동구,일산동,울산광역시 동구 일산동 979-4,울산 동구 해수욕장10길 102,울산,국내,미등급,미분류,200개 이상,미분류,미분류,35.490557869178,129.432991443909
10210,울산 일산 올레,울산광역시,동구,일산동,울산광역시 동구 일산동 977,울산 동구 해수욕장7길 15,울산,국내,미등급,미분류,200개 이상,미분류,미분류,35.4914811145509,129.431703047419
10211,호텔 아델라,부산광역시,영도구,대교동,부산광역시 영도구 대교동 1가 40,부산 영도구 태종로 45,부산,국내,미등급,65.0,100개 미만,일반호텔,분류,35.0938111151261,129.037307340822
10212,그랜드베른 호텔,부산광역시,영도구,청학동,부산광역시 영도구 청학동 321-12,부산 영도구 해양로 38,부산,국내,2성,60.0,100개 미만,관광호텔업,분류,35.0978830280128,129.059495918807
10213,시타딘커넥트호텔 하리 부산,부산광역시,영도구,동삼동,부산광역시 영도구 동삼동 1180,부산 영도구 동삼오션로 58,부산,국내,미등급,160.0,200개 미만,숙박업(생활),분류,35.0691013982873,129.083174149751
10214,아일랜드호텔 부산 (구 밸류호텔),부산광역시,영도구,대교동,부산광역시 영도구 대교동 1가 40,부산 영도구 태종로 45,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0938111151261,129.037307340822
10215,노스하버호텔,부산광역시,영도구,대교동,부산광역시 영도구 대교동 1가 40,부산 영도구 태종로 45,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0938111151261,129.037307340822
10216,소노 펠리체 델피노,강원특별자치도,고성군,토성면,강원특별자치도 고성군 토성면 원암리 403-24,강원 고성군 토성면 미시령옛길 1153,강원,국내,미등급,84.0,100개 미만,관광호텔,분류,38.2102509393852,128.497286551856
10217,라카이 샌드파인,강릉시,-,안현동,강원특별자치도 강릉시 안현동 89-87,강원 강릉시 해안로 536,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.8068870899127,128.90359881543
10219,청초호베스트호텔,속초시,-,조양동,강원특별자치도 속초시 조양동 1558-2,강원 속초시 청초호반로 28,강원,국내,미등급,344.0,200개 이상,숙박업(생활),분류,38.1954731,128.5854311
10220,사보이호텔,서울특별시,중구,충무로,서울특별시 중구 충무로 1가 23-1,서울 중구 명동8나길 10,서울,국내,미등급,103.0,200개 미만,관광호텔,분류,37.5617233781504,126.984304594467
10221,스탕달 호텔,대전광역시,유성구,봉명동,대전광역시 유성구 봉명동 537-2,대전 유성구 온천북로 14,대전,국내,미등급,미분류,200개 이상,미분류,미분류,36.3568371532226,127.344549010268
10222,부산역 호텔 아몬드,부산광역시,동구,초량동,부산광역시 동구 초량동 1203-3,부산 동구 중앙대로196번길 12-5,부산,국내,미등급,77.0,100개 미만,일반호텔,분류,35.1137638628318,129.040651801974
10223,부산시티호텔,부산광역시,연제구,연산동,부산광역시 연제구 연산동 1356-12,부산 연제구 신촌로 19,부산,국내,미등급,122.0,200개 미만,관광호텔,분류,35.1826700125908,129.076287998518
10224,유에이치스위트해운대,부산광역시,해운대구,중동,부산광역시 해운대구 중동 1417-2,부산 해운대구 해운대해변로 271,부산,국내,미등급,5.0,100개 미만,숙박업(생활),분류,35.1598501660545,129.161060915165
10225,제주썬 호텔,제주시,-,연동,제주 제주시 연동 291-30,제주특별자치도 제주시 삼무로 67,제주,국내,5성,224.0,200개 이상,관광호텔,분류,33.4901379571621,126.493998807503
10239,라마다프라자 자은도,전라남도,신안군,자은면,전라남도 신안군 자은면 유각리 931-2,전남 신안군 자은면 자은서부1길 163-101,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.8503188,126.0414894
10240,씨원리조트,전라남도,신안군,자은면,전라남도 신안군 자은면 유각리 931-2,전남 신안군 자은면 자은서부1길 163-101,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.8502331017327,126.041293247139
10241,라마자 프라자 앤 씨원리조트 자은도,전라남도,신안군,자은면,전라남도 신안군 자은면 유각리 931-2,전남 신안군 자은면 자은서부1길 163-101,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.8502331017327,126.041293247139
10242,호텔현대 바이 라한 목포,전라남도,영암군,삼호읍,전라남도 영암군 삼호읍 삼포리 1237-6,전남 영암군 삼호읍 대불로 91,전라,국내,4성,208.0,200개 이상,관광호텔업,분류,34.7334749842651,126.38732068369
10243,더 위크앤 리조트,인천광역시,중구,을왕동,인천광역시 중구 을왕동 773,인천 중구 을왕동 773,인천,국내,미등급,미분류,200개 이상,미분류,미분류,37.45036959999999,126.3709376
10244,제이앤파크 호텔,인천광역시,중구,을왕동,인천광역시 중구 을왕동 694-6,인천 중구 용유서로 262-15,인천,국내,3성,80.0,100개 미만,관광호텔업,분류,37.4450066045171,126.379301501537
10245,연화문호텔,인천광역시,중구,을왕동,인천광역시 중구 을왕동 749,인천 중구 용유서로304번길 12,인천,국내,2성,44.0,100개 미만,한국전통호텔업,분류,37.4464261776915,126.376281183445
10246,이비스 스타일 앰배서더 인천 에어포트,인천광역시,중구,운서동,인천광역시 중구 운서동 3233-14,인천 중구 제2터미널대로 340,인천,국내,미등급,360.0,200개 이상,관광호텔,분류,37.4811888289557,126.420150826134
10247,K스테이,이천시,-,신둔면,경기도 이천시 신둔면 고척리 553-9,경기 이천시 신둔면 도자예술로62번길 22,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.2938893315933,127.383739367036
10248,광수 호텔,부산광역시,해운대구,우동,부산광역시 해운대구 우동 645-8,부산 해운대구 해운대해변로221번길 22,부산,국내,미등급,171.0,200개 미만,일반호텔,분류,35.1602365121875,129.156535290897
10340,라마다 프라자 여수,여수시,-,돌산읍,전라남도 여수시 돌산읍 우두리 1048-4,전남 여수시 돌산읍 강남로 11,전라,국내,미등급,427.0,200개 이상,숙박업(생활),분류,34.7170095090315,127.748280400809
