hotel_name,road_addr,hotel_id,region,market,결정 등급,객실수,호텔규모,업태구분명,속성정보,lat,lng
서울앤호텔 동대문,서울 종로구 종로66가길 21,365,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.573315066965726,127.02082434402608
메트로호텔,서울 중구 명동9가길 14,366,서울,국내,3성,78.0,100개 미만,관광호텔업,분류,37.56510681023863,126.98371564675584
프레지던트호텔,서울 중구 을지로 16,367,서울,국내,4성,271.0,200개 이상,관광호텔업,분류,37.5658314512941,126.979476558519
서울프린스호텔,서울 중구 퇴계로 130,368,서울,국내,미등급,87.0,100개 미만,관광호텔,분류,37.5606737824061,126.986276545427
뉴서울호텔,서울 중구 세종대로22길 16,369,서울,국내,3성,185.0,200개 미만,관광호텔업,분류,37.5679890102457,126.978160784884
(주)서울렉스호텔,서울 중구 퇴계로10길 23,371,서울,국내,미등급,93.0,100개 미만,관광호텔,분류,37.5586129069075,126.980909110327
호텔 PJ,서울 중구 마른내로 71,372,서울,국내,4성,272.0,200개 이상,관광호텔업,분류,37.5648116074415,126.995700232349
세종호텔,서울 중구 퇴계로 145,373,서울,국내,4성,333.0,200개 이상,관광호텔업,분류,37.5614676538883,126.987957498953
퍼시픽호텔,서울 중구 퇴계로20길 2,374,서울,국내,4성,181.0,200개 미만,관광호텔업,분류,37.5597267346887,126.985441904697
플라자호텔,서울 중구 소공로 119,375,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.56469234685201,126.97811069981492
호텔롯데,서울 중구 을지로 30,376,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.56538301228365,126.98101264795298
로얄호텔서울,서울 중구 명동길 61,377,서울,국내,4성,310.0,200개 이상,관광호텔업,분류,37.56425741599385,126.98560265367244
코리아나호텔,서울 중구 세종대로 135,378,서울,국내,4성,337.0,200개 이상,관광호텔업,분류,37.5680552211405,126.976683151578
반얀트리 클럽 앤 스파 서울,서울 중구 장충단로 60,379,서울,국내,5성,50.0,100개 미만,가족호텔업,분류,37.55069827798053,127.00118824486688
베스트웨스턴호텔국도,서울 중구 을지로 164,380,서울,국내,미등급,295.0,200개 이상,관광호텔,분류,37.5661333888558,126.996293609048
이비스 앰배서더 명동,서울 중구 남대문로 78,381,서울,국내,미등급,280.0,200개 이상,관광호텔,분류,37.5641894140338,126.983062193942
프레이저 플레이스 센트럴 서울,서울 중구 통일로 78,382,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.562605660757,126.969654640904
호텔 스카이파크3,서울 중구 퇴계로 139,383,서울,국내,미등급,136.0,200개 미만,관광호텔,분류,37.5613110898907,126.987374862047
호텔마누,서울 중구 퇴계로 19,384,서울,국내,3성,80.0,100개 미만,관광호텔업,분류,37.5571437019479,126.974921233936
더 그랜드호텔 명동,서울 중구 명동8가길 38,385,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.56173300612565,126.98718430408869
프레이저플레이스남대문,서울 중구 통일로 78,386,서울,국내,4성,269.0,200개 이상,가족호텔업,분류,37.5625812744423,126.969774286437
써미트호텔,서울 중구 장충단로 198,387,서울,국내,3성,190.0,200개 미만,관광호텔업,분류,37.562248240189,127.006886998465
티마크호텔명동,서울 중구 충무로 15,388,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5625858127167,126.992602283548
24게스트하우스동대문,서울 중구 을지로 280-2,389,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.56542563489518,127.00909129651812
스카이파크호텔 동대문1호점,서울 중구 동호로 335,390,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5642222345717,127.002141491078
데이즈 호텔 명동,서울 중구 퇴계로 107,391,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5609450899306,126.983588657287
치선 호텔 서울 명동,서울 중구 창경궁로 20,392,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5641789975023,126.998569321798
베이튼호텔,서울 중구 동호로 346,393,서울,국내,3성,161.0,200개 미만,관광호텔업,분류,37.565202505267926,127.00277537258408
이비스 버젯 앰배서더 서울 동대문 호텔,서울 중구 퇴계로 334,394,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5641138127546,127.008715358028
모닝스카이호텔,서울 중구 퇴계로45길 32-37,395,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5640997184529,126.999900395927
스타즈호텔 명동2호점,서울 중구 수표로 16,396,서울,국내,3성,174.0,200개 미만,관광호텔업,분류,37.5625633317281,126.990677816145
오리엔스 호텔 앤 레지던스,서울 중구 삼일대로2길 50,397,서울,국내,미등급,116.0,200개 미만,관광호텔,분류,37.5600893193917,126.991127110956
탕파스 호스텔,서울 중구 퇴계로 159-8,398,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5617386756165,126.989899560269
이비스 스타일 앰배서더 서울 명동,서울 중구 삼일대로 302,399,서울,국내,3성,180.0,200개 미만,관광호텔업,분류,37.5616825861454,126.989359120022
스테이비호텔 명동,서울 중구 충무로 23-1,400,서울,국내,3성,97.0,100개 미만,관광호텔업,분류,37.5633282453087,126.992787833994
호텔 도마,서울 중구 퇴계로 216,401,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5614326981578,126.99591637858
트레블로지 명동 을지로 호텔,서울 중구 수표로 61,402,서울,국내,3성,224.0,200개 이상,관광호텔업,분류,37.5666103163777,126.989372567883
루미아 호텔,서울 종로구 난계로29길 19-11,403,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.57384729531698,127.02224743125628
소테츠호텔즈 더 스프라지르 서울 동대문,서울 중구 장충단로 226,404,서울,국내,4성,215.0,200개 이상,관광호텔업,분류,37.5647127725644,127.007745751574
춘천세종관광호텔,강원 춘천시 봉의산길 31,405,강원,국내,3성,63.0,100개 미만,관광호텔업,분류,37.8866746239026,127.731401960228
춘천베어스관광호텔,강원 춘천시 스포츠타운길 376,406,강원,국내,3성,78.0,100개 미만,관광호텔업,분류,37.87084081412554,127.6990671414068
호텔인터불고 ( 원주 ),강원 원주시 동부순환로 200,407,강원,국내,3성,152.0,200개 미만,관광호텔업,분류,37.33255016214475,127.97444624666636
베니키아 문막,강원 원주시 문막읍 왕건로 9,408,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.3206648096915,127.830972014378
베니키아 호텔 비즈인,강원 원주시 만대로 7-1,409,강원,국내,3성,65.0,100개 미만,관광호텔업,분류,37.3411679647418,127.923828401557
오키드호텔,강원 원주시 봉화로 26,410,강원,국내,3성,85.0,100개 미만,관광호텔업,분류,37.34673935270711,127.92894017103627
씨마크호텔,강원 강릉시 해안로406번길 2,411,강원,국내,5성,150.0,200개 미만,관광호텔업,분류,37.797154768746616,128.91519304815768
경포비치호탤,강원 강릉시 해안로406번길 17,412,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.7990428820253,128.913698967564
더 홍씨 강릉,강원 강릉시 옥천로65번길 2-6,413,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.7595864194211,128.89787184646
강릉관광호텔,강원 강릉시 금성로 62,414,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.751734931990846,128.89466576839297
Hotel Tops10,강원 강릉시 옥계면 헌화로 455-34,415,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.65466164626685,129.05291758065613
호텔이스트나인,강원 강릉시 교동광장로100번길 8-6,416,강원,국내,2성,54.0,100개 미만,관광호텔업,분류,37.765340256054,128.876549094114
뉴동해관광호텔,강원 동해시 평릉길 1,417,강원,국내,3성,63.0,100개 미만,관광호텔업,분류,37.52660571744787,129.10308279759775
이스턴관광호텔,강원 속초시 청초호반로 319,418,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.20280535583065,128.59142028766323
동해보양온천컨벤션호텔,강원 동해시 동해대로 6285,419,강원,국내,3성,181.0,200개 미만,관광호텔업,분류,37.59266934805423,129.0871231657754
동해현진관광호텔,강원 동해시 동굴로 125-3,420,강원,국내,3성,82.0,100개 미만,관광호텔업,분류,37.51941953388829,129.11790619460763
태백관광호텔(SORANO HOTEL),강원 태백시 기장밭길 7-1,421,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.1992308010484,128.96196130936
켄싱턴호텔 설악,강원 속초시 설악산로 998,422,강원,국내,4성,108.0,200개 미만,관광호텔업,분류,38.172633688046,128.500248929075
마레몬스관광호텔,강원 속초시 동해대로 3705,423,강원,국내,4성,148.0,200개 미만,관광호텔업,분류,38.1669328653054,128.60650914225022
베니키아 호텔 산과바다 대포항,강원 속초시 동해대로 3691,424,강원,국내,2성,63.0,100개 미만,관광호텔업,분류,38.16570330601572,128.60808411007343
더클래스 300,강원 속초시 동해대로 3915,425,강원,국내,3성,306.0,200개 이상,관광호텔업,분류,38.1843543688501,128.600405586825
롯데리조트 속초,강원 속초시 대포항길 186,426,강원,국내,4성,392.0,200개 이상,관광호텔업,분류,38.1760108,128.6072118
쏠비치 호텔 삼척,강원 삼척시 수로부인길 453,427,강원,국내,4성,217.0,200개 이상,관광호텔업,분류,37.47142592653423,129.16413007359557
소노문 비발디파크,강원 홍천군 서면 한치골길 262,428,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.645612126186336,127.68031492468263
용평리조트 드래곤밸리호텔,강원 평창군 대관령면 올림픽로 715,429,강원,국내,4성,195.0,200개 미만,관광호텔업,분류,37.6457264911261,128.680639628193
켄싱턴 플로라호텔,강원 평창군 진부면 진고개로 231,430,강원,국내,미등급,306.0,200개 이상,관광호텔,분류,37.6888241058484,128.59761535621
인터컨티넨탈알펜시아평창리조트,강원 평창군 대관령면 솔봉로 325,431,강원,국내,5성,238.0,200개 이상,관광호텔업,분류,37.65823078440778,128.66954486909506
휘닉스 호텔,강원 횡성군 우천면 서동로 116,433,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.44349207285319,128.06732385218436
하이원 그랜드호텔카지노,강원 정선군 사북읍 하이원길 265,434,강원,국내,5성,727.0,200개 이상,관광호텔업,분류,37.212083974165886,128.82172844491103
하이원 팰리스호텔,강원 정선군 고한읍 고한7길 399,435,강원,국내,4성,197.0,200개 미만,관광호텔업,분류,37.1733290872368,128.84307791239175
이코노미호텔,강원 정선군 남면 무릉4로 2,436,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.245615342685234,128.776748219689
한탄리버스파호텔,강원 철원군 동송읍 태봉로 1799-22,437,강원,국내,3성,68.0,100개 미만,관광호텔업,분류,38.18628413906104,127.29013842653023
양구KCP호텔,강원 양구군 양구읍 파로호로 993-19,438,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.11378711088992,127.9806733083706
인제스피디움호텔,강원 인제군 기린면 상하답로 130,439,강원,국내,4성,134.0,200개 미만,관광호텔업,분류,38.00285208225072,128.29535864950344
쏠비치 호텔 양양,강원 양양군 손양면 선사유적로 678,440,강원,국내,4성,214.0,200개 이상,관광호텔업,분류,38.0870362634915,128.665120552828
베니키아호텔 산과바다 양양,강원 속초시 동해대로 3691,441,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.16570330601572,128.60808411007343
호텔공지천,강원 춘천시 수변공원길 11,442,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.87263726162705,127.70721497471828
주문진리조트,강원 강릉시 주문진읍 해안로 2070,443,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.90879624694732,128.820005527777
썬크루즈호텔&리조트,강원 강릉시 강동면 헌화로 950-39,444,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.683446294380815,129.04392893920098
망상해오름가족호텔,강원 동해시 동해대로 6188,445,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.58829165584297,129.09685637218718
베니키아호텔 산과바다 속초,강원 속초시 동해대로 3707,446,강원,국내,미등급,60.0,100개 미만,휴양콘도미니엄업,분류,38.1676863,128.6073346
더케이설악산가족호텔,강원 속초시 설악산로 470-7,447,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.1664078350369,128.55484176882
호텔굿모닝,강원 속초시 해오름로 204,448,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.1905988868855,128.600262844803
